timestamp,direction,entry,exit,lot_size,result,profit,balance,session,risk_used
2024-02-29 08:22:00,sell,149.655,149.69129,100.0,loss,-3628.71,998393.33,London,0.005
2024-02-29 08:32:00,buy,149.799,149.76351,100.0,loss,-3548.56,994844.78,London,0.005
2024-02-29 08:34:00,buy,149.802,149.76809,100.0,loss,-3390.85,991453.93,London,0.005
2024-02-29 08:41:00,buy,149.801,149.77132,100.0,loss,-2967.96,988485.97,London,0.005
2024-02-29 08:59:00,sell,149.667,149.69444,100.0,loss,-2744.47,985741.5,London,0.005
2024-02-29 09:00:00,sell,149.659,149.68771,100.0,loss,-2870.58,982870.93,London,0.005
2024-02-29 09:24:00,buy,149.803,149.835,100.0,win,3200.0,986070.93,London,0.005
2024-02-29 09:30:00,buy,149.815,149.861,100.0,win,4600.0,990670.93,London,0.01
2024-02-29 10:04:00,buy,149.815,149.91299,100.0,win,9799.06,1000469.98,London,0.01
2024-02-29 10:12:00,buy,149.893,149.86316,100.0,loss,-2983.65,997486.33,London,0.01
2024-02-29 10:13:00,buy,149.879,149.8498,100.0,loss,-2919.82,994566.52,London,0.005
2024-02-29 10:14:00,buy,149.894,149.86477,100.0,loss,-2923.4,991643.12,London,0.005
2024-02-29 10:15:00,buy,149.904,149.87568,100.0,loss,-2832.44,988810.67,London,0.005
2024-02-29 10:36:00,buy,150.006,150.016,100.0,win,1000.0,989810.67,London,0.005
2024-02-29 10:37:00,buy,150.007,150.031,100.0,win,2400.0,992210.67,London,0.01
2024-02-29 10:39:00,buy,150.007,150.06941,100.0,win,6241.05,998451.73,London,0.01
2024-02-29 10:40:00,buy,150.006,150.06761,100.0,win,6160.98,1004612.7,London,0.01
2024-02-29 10:42:00,buy,150.019,150.08414,100.0,win,6513.9,1011126.61,London,0.01
2024-02-29 10:43:00,buy,150.029,150.00726,100.0,loss,-2173.5,1008953.11,London,0.01
2024-02-29 10:44:00,buy,150.032,150.0108,100.0,loss,-2120.39,1006832.71,London,0.005
2024-02-29 11:49:00,buy,150.06,150.03988,100.0,loss,-2011.7,1004821.02,London,0.005
2024-02-29 11:50:00,buy,150.055,150.03546,100.0,loss,-1954.43,1002866.58,London,0.005
2024-02-29 12:28:00,buy,150.033,150.01297,100.0,loss,-2003.38,1000863.2,New York,0.005
2024-02-29 12:31:00,buy,150.046,150.02508,100.0,loss,-2092.37,998770.83,New York,0.005
2024-02-29 12:58:00,buy,150.076,150.1454,100.0,win,6940.29,1005711.13,New York,0.005
2024-02-29 12:59:00,buy,150.07,150.13856,100.0,win,6855.99,1012567.11,New York,0.01
2024-02-29 13:02:00,buy,150.098,150.138,100.0,win,4000.0,1016567.11,New York,0.01
2024-02-29 13:03:00,buy,150.093,150.13,100.0,win,3700.0,1020267.11,New York,0.01
2024-02-29 13:07:00,buy,150.118,150.0921,100.0,loss,-2589.88,1017677.23,New York,0.01
2024-02-29 13:09:00,buy,150.133,150.10553,100.0,loss,-2747.19,1014930.04,New York,0.005
2024-02-29 13:10:00,buy,150.127,150.09976,100.0,loss,-2723.82,1012206.22,New York,0.005
2024-02-29 13:12:00,buy,150.137,150.1114,100.0,loss,-2559.62,1009646.6,New York,0.005
2024-02-29 13:13:00,buy,150.135,150.11037,100.0,loss,-2463.22,1007183.38,New York,0.005
2024-02-29 13:14:00,buy,150.138,150.11418,100.0,loss,-2381.56,1004801.82,New York,0.005
2024-02-29 13:33:00,sell,149.911,149.97254,100.0,loss,-6154.36,998647.46,New York,0.005
2024-02-29 13:42:00,sell,149.894,149.774,100.0,win,12000.0,1010647.46,New York,0.005
2024-02-29 13:43:00,sell,149.908,149.754,100.0,win,15400.0,1026047.46,New York,0.01
2024-02-29 14:12:00,sell,149.615,149.66287,100.0,loss,-4787.06,1021260.4,New York,0.01
2024-02-29 14:13:00,sell,149.656,149.70485,100.0,loss,-4885.13,1016375.27,New York,0.005
2024-02-29 14:14:00,sell,149.642,149.68909,100.0,loss,-4709.05,1011666.23,New York,0.005
2024-02-29 14:48:00,sell,149.631,149.67751,100.0,loss,-4651.48,1007014.75,New York,0.005
2024-02-29 14:49:00,sell,149.679,149.54009,100.0,win,13890.74,1020905.49,New York,0.005
2024-02-29 14:50:00,sell,149.644,149.50541,100.0,win,13858.55,1034764.04,New York,0.01
2024-02-29 14:52:00,sell,149.625,149.48497,100.0,win,14003.34,1048767.38,New York,0.01
2024-02-29 14:59:00,sell,149.512,149.37551,100.0,win,13648.87,1062416.26,New York,0.01
2024-02-29 15:06:00,sell,149.289,149.34034,100.0,loss,-5134.33,1057281.92,New York,0.01
2024-02-29 15:07:00,sell,149.308,149.35898,100.0,loss,-5097.6,1052184.33,New York,0.005
2024-02-29 15:32:00,sell,149.267,149.31184,100.0,loss,-4483.98,1047700.35,New York,0.005
2024-02-29 15:33:00,sell,149.266,149.30929,100.0,loss,-4328.7,1043371.65,New York,0.005
2024-02-29 15:36:00,sell,149.255,149.29916,100.0,loss,-4415.95,1038955.7,New York,0.005
2024-02-29 15:37:00,sell,149.23,149.27376,100.0,loss,-4375.52,1034580.18,New York,0.005
2024-02-29 15:39:00,sell,149.233,149.27469,100.0,loss,-4169.0,1030411.18,New York,0.005
2024-02-29 16:06:00,buy,149.725,149.82,100.0,win,9500.0,1039911.18,New York,0.005
2024-02-29 17:01:00,buy,149.913,149.972,100.0,win,5900.0,1045811.18,New York,0.01
2024-02-29 17:02:00,buy,149.923,149.963,100.0,win,4000.0,1049811.18,New York,0.01
2024-02-29 17:03:00,buy,149.925,149.937,100.0,win,1200.0,1051011.18,New York,0.01
2024-02-29 17:04:00,buy,149.913,149.965,100.0,win,5200.0,1056211.18,New York,0.01
2024-02-29 17:05:00,buy,149.938,149.97,100.0,win,3200.0,1059411.18,New York,0.01
2024-02-29 17:07:00,buy,149.961,149.92947,100.0,loss,-3153.15,1056258.04,New York,0.01
2024-02-29 17:09:00,buy,149.967,149.93746,100.0,loss,-2954.5,1053303.54,New York,0.005
2024-02-29 17:11:00,buy,149.972,149.94179,100.0,loss,-3020.61,1050282.92,New York,0.005
2024-02-29 17:33:00,buy,150.026,150.00105,100.0,loss,-2494.56,1047788.36,New York,0.005
2024-02-29 17:34:00,buy,150.026,150.00158,100.0,loss,-2442.09,1045346.27,New York,0.005
2024-02-29 17:35:00,buy,150.029,150.00459,100.0,loss,-2440.51,1042905.76,New York,0.005
2024-02-29 19:46:00,buy,149.944,149.966,100.0,win,2200.0,1045105.76,Overlap,0.005
2024-02-29 19:47:00,buy,149.944,149.966,100.0,win,2200.0,1047305.76,Overlap,0.01
2024-02-29 19:48:00,buy,149.951,149.93208,100.0,loss,-1892.18,1045413.58,Overlap,0.01
2024-02-29 19:51:00,buy,149.97,149.95176,100.0,loss,-1823.98,1043589.61,Overlap,0.005
2024-02-29 19:55:00,buy,149.976,149.95931,100.0,loss,-1668.56,1041921.05,Overlap,0.005
2024-02-29 20:47:00,sell,149.922,149.93508,100.0,loss,-1307.63,1040613.42,Overlap,0.005
2024-02-29 20:48:00,sell,149.92,149.93285,100.0,loss,-1284.94,1039328.47,Overlap,0.005
2024-02-29 20:49:00,sell,149.922,149.93425,100.0,loss,-1224.59,1038103.88,Overlap,0.005
2024-02-29 20:50:00,sell,149.921,149.93276,100.0,loss,-1176.41,1036927.48,Overlap,0.005
2024-02-29 20:52:00,sell,149.921,149.93288,100.0,loss,-1188.33,1035739.15,Overlap,0.005
2024-02-29 20:54:00,sell,149.92,149.93206,100.0,loss,-1205.91,1034533.24,Overlap,0.005
2024-02-29 21:06:00,buy,149.973,149.95694,100.0,loss,-1606.07,1032927.17,Overlap,0.005
2024-02-29 21:07:00,buy,149.966,149.986,100.0,win,2000.0,1034927.17,Overlap,0.005
2024-02-29 21:08:00,buy,149.959,149.984,100.0,win,2500.0,1037427.17,Overlap,0.01
2024-02-29 21:09:00,buy,149.96,149.974,100.0,win,1400.0,1038827.17,Overlap,0.01
2024-02-29 21:11:00,buy,149.962,150.00332,100.0,win,4132.11,1042959.28,Overlap,0.01
2024-02-29 21:57:00,buy,149.979,149.96688,100.0,loss,-1211.79,1041747.5,Overlap,0.01
2024-02-29 22:08:00,buy,149.997,149.97043,100.0,loss,-2656.68,1039090.81,Overlap,0.005
2024-02-29 22:09:00,buy,149.997,149.97178,100.0,loss,-2521.92,1036568.9,Overlap,0.005
2024-02-29 22:10:00,buy,149.998,149.97427,100.0,loss,-2373.21,1034195.69,Overlap,0.005
2024-02-29 22:20:00,buy,149.996,149.97494,100.0,loss,-2105.98,1032089.7,Overlap,0.005
2024-02-29 23:07:00,buy,150.033,150.01813,100.0,loss,-1486.95,1030602.76,Overlap,0.005
2024-02-29 23:19:00,buy,150.125,150.17603,100.0,win,5102.72,1035705.48,Overlap,0.005
2024-02-29 23:20:00,buy,150.129,150.1789,100.0,win,4989.67,1040695.15,Overlap,0.01
2024-02-29 23:22:00,buy,150.122,150.09885,100.0,loss,-2315.15,1038380.01,Overlap,0.01
2024-02-29 23:23:00,buy,150.155,150.13012,100.0,loss,-2487.64,1035892.37,Overlap,0.005
2024-02-29 23:24:00,buy,150.151,150.12704,100.0,loss,-2396.38,1033495.99,Overlap,0.005
2024-03-01 00:08:00,buy,150.152,150.2224,100.0,win,7040.32,1040536.32,Asia,0.005
2024-03-01 00:09:00,buy,150.166,150.23617,100.0,win,7017.44,1047553.76,Asia,0.01
2024-03-01 00:10:00,buy,150.17,150.23745,100.0,win,6744.77,1054298.53,Asia,0.01
2024-03-01 00:16:00,buy,150.173,150.23397,100.0,win,6096.63,1060395.17,Asia,0.01
2024-03-01 00:19:00,buy,150.244,150.21692,100.0,loss,-2708.2,1057686.97,Asia,0.01
2024-03-01 01:04:00,buy,150.308,150.27795,100.0,loss,-3005.44,1054681.52,Asia,0.005
2024-03-01 01:05:00,buy,150.28,150.273,100.0,loss,-700.0,1053981.52,Asia,0.005
2024-03-01 01:06:00,buy,150.271,150.269,100.0,loss,-200.0,1053781.52,Asia,0.005
2024-03-01 01:07:00,buy,150.289,150.286,100.0,loss,-300.0,1053481.52,Asia,0.005
2024-03-01 01:14:00,buy,150.296,150.26828,100.0,loss,-2771.83,1050709.69,Asia,0.005
2024-03-01 01:46:00,buy,150.338,150.356,100.0,win,1800.0,1052509.69,Asia,0.005
2024-03-01 01:47:00,buy,150.355,150.355,100.0,loss,0.0,1052509.69,Asia,0.01
2024-03-01 01:48:00,buy,150.354,150.35,100.0,loss,-400.0,1052109.69,Asia,0.005
2024-03-01 01:49:00,buy,150.355,150.352,100.0,loss,-300.0,1051809.69,Asia,0.005
2024-03-01 01:51:00,buy,150.352,150.375,100.0,win,2300.0,1054109.69,Asia,0.005
2024-03-01 01:52:00,buy,150.362,150.376,100.0,win,1400.0,1055509.69,Asia,0.01
2024-03-01 01:57:00,buy,150.358,150.4104,100.0,win,5239.92,1060749.61,Asia,0.01
2024-03-01 02:16:00,buy,150.349,150.361,100.0,win,1200.0,1061949.61,Asia,0.01
2024-03-01 02:21:00,buy,150.377,150.3573,100.0,loss,-1970.42,1059979.19,Asia,0.01
2024-03-01 03:17:00,buy,150.354,150.33672,100.0,loss,-1728.36,1058250.83,Asia,0.005
2024-03-01 04:11:00,buy,150.362,150.35238,100.0,loss,-962.03,1057288.8,Asia,0.005
2024-03-01 04:24:00,buy,150.385,150.37464,100.0,loss,-1036.12,1056252.68,Asia,0.005
2024-03-01 04:35:00,buy,150.387,150.37626,100.0,loss,-1074.02,1055178.66,Asia,0.005
2024-03-01 04:36:00,buy,150.394,150.38308,100.0,loss,-1091.59,1054087.06,Asia,0.005
2024-03-01 04:53:00,buy,150.376,150.395,100.0,win,1900.0,1055987.06,Asia,0.005
2024-03-01 05:05:00,buy,150.395,150.429,100.0,win,3400.0,1059387.06,Asia,0.01
2024-03-01 05:09:00,buy,150.41,150.44899,100.0,win,3899.28,1063286.34,Asia,0.01
2024-03-01 05:10:00,buy,150.411,150.44949,100.0,win,3849.33,1067135.67,Asia,0.01
2024-03-01 05:12:00,buy,150.412,150.45071,100.0,win,3870.9,1071006.57,Asia,0.01
2024-03-01 05:13:00,buy,150.412,150.45092,100.0,win,3891.55,1074898.12,Asia,0.01
2024-03-01 05:23:00,buy,150.464,150.44972,100.0,loss,-1427.68,1073470.44,Asia,0.01
2024-03-01 06:16:00,buy,150.43,150.41664,100.0,loss,-1335.87,1072134.57,London,0.005
2024-03-01 06:37:00,sell,150.365,150.38014,100.0,loss,-1513.77,1070620.8,London,0.005
2024-03-01 06:38:00,sell,150.374,150.338,100.0,win,3600.0,1074220.8,London,0.005
2024-03-01 06:39:00,sell,150.369,150.337,100.0,win,3200.0,1077420.8,London,0.01
2024-03-01 06:40:00,sell,150.365,150.337,100.0,win,2800.0,1080220.8,London,0.01
2024-03-01 06:43:00,sell,150.361,150.367,100.0,loss,-600.0,1079620.8,London,0.01
2024-03-01 06:44:00,sell,150.361,150.367,100.0,loss,-600.0,1079020.8,London,0.005
2024-03-01 07:24:00,buy,150.453,150.43593,100.0,loss,-1707.01,1077313.79,London,0.005
2024-03-01 08:00:00,buy,150.503,150.53937,100.0,win,3636.83,1080950.62,London,0.005
2024-03-01 08:09:00,buy,150.578,150.56192,100.0,loss,-1608.12,1079342.5,London,0.01
2024-03-01 08:10:00,buy,150.578,150.56189,100.0,loss,-1611.11,1077731.39,London,0.005
2024-03-01 08:12:00,buy,150.579,150.56167,100.0,loss,-1732.64,1075998.75,London,0.005
2024-03-01 08:13:00,buy,150.586,150.56858,100.0,loss,-1742.45,1074256.3,London,0.005
2024-03-01 08:36:00,buy,150.628,150.653,100.0,win,2500.0,1076756.3,London,0.005
2024-03-01 08:37:00,buy,150.634,150.663,100.0,win,2900.0,1079656.3,London,0.01
2024-03-01 08:41:00,buy,150.654,150.63722,100.0,loss,-1678.34,1077977.97,London,0.01
2024-03-01 08:42:00,buy,150.656,150.63916,100.0,loss,-1684.17,1076293.8,London,0.005
2024-03-01 08:44:00,buy,150.653,150.6348,100.0,loss,-1820.33,1074473.47,London,0.005
2024-03-01 09:16:00,buy,150.575,150.54711,100.0,loss,-2789.35,1071684.12,London,0.005
2024-03-01 09:17:00,buy,150.587,150.55976,100.0,loss,-2723.68,1068960.44,London,0.005
2024-03-01 09:18:00,buy,150.584,150.55698,100.0,loss,-2701.99,1066258.44,London,0.005
2024-03-01 09:19:00,buy,150.584,150.55836,100.0,loss,-2563.99,1063694.45,London,0.005
2024-03-01 10:10:00,sell,150.511,150.42526,100.0,win,8573.71,1072268.16,London,0.005
2024-03-01 10:12:00,sell,150.508,150.42444,100.0,win,8355.91,1080624.07,London,0.01
2024-03-01 10:13:00,sell,150.503,150.41855,100.0,win,8444.77,1089068.84,London,0.01
2024-03-01 10:18:00,sell,150.445,150.35514,100.0,win,8986.1,1098054.94,London,0.01
2024-03-01 10:21:00,sell,150.425,150.33384,100.0,win,9115.71,1107170.65,London,0.01
2024-03-01 10:24:00,sell,150.392,150.42457,100.0,loss,-3256.99,1103913.66,London,0.01
2024-03-01 11:43:00,sell,150.344,150.36619,100.0,loss,-2219.24,1101694.42,London,0.005
2024-03-01 11:44:00,sell,150.355,150.37702,100.0,loss,-2202.15,1099492.28,London,0.005
2024-03-01 11:45:00,sell,150.342,150.36386,100.0,loss,-2186.28,1097305.99,London,0.005
2024-03-01 12:30:00,buy,150.474,150.45535,100.0,loss,-1865.46,1095440.54,New York,0.005
2024-03-01 12:31:00,buy,150.458,150.51228,100.0,win,5427.73,1100868.27,New York,0.005
2024-03-01 12:32:00,buy,150.473,150.52866,100.0,win,5565.75,1106434.02,New York,0.01
2024-03-01 12:33:00,buy,150.472,150.52642,100.0,win,5442.48,1111876.5,New York,0.01
2024-03-01 12:39:00,buy,150.479,150.53153,100.0,win,5252.67,1117129.16,New York,0.01
2024-03-01 12:45:00,buy,150.536,150.51573,100.0,loss,-2027.07,1115102.09,New York,0.01
2024-03-01 12:46:00,buy,150.54,150.52023,100.0,loss,-1976.57,1113125.52,New York,0.005
2024-03-01 12:47:00,buy,150.54,150.52031,100.0,loss,-1968.96,1111156.56,New York,0.005
2024-03-01 12:48:00,buy,150.532,150.51215,100.0,loss,-1985.46,1109171.11,New York,0.005
2024-03-01 12:51:00,buy,150.534,150.59095,100.0,win,5694.7,1114865.8,New York,0.005
2024-03-01 12:53:00,buy,150.547,150.566,100.0,win,1900.0,1116765.8,New York,0.01
2024-03-01 13:22:00,buy,150.611,150.58725,100.0,loss,-2375.48,1114390.33,New York,0.01
2024-03-01 13:24:00,buy,150.63,150.60442,100.0,loss,-2557.83,1111832.49,New York,0.005
2024-03-01 13:25:00,buy,150.624,150.59852,100.0,loss,-2547.99,1109284.51,New York,0.005
2024-03-01 13:37:00,buy,150.61,150.605,100.0,loss,-500.0,1108784.51,New York,0.005
2024-03-01 13:40:00,buy,150.594,150.634,100.0,win,4000.0,1112784.51,New York,0.005
2024-03-01 13:42:00,buy,150.592,150.622,100.0,win,3000.0,1115784.51,New York,0.01
2024-03-01 13:43:00,buy,150.606,150.635,100.0,win,2900.0,1118684.51,New York,0.01
2024-03-01 13:50:00,buy,150.618,150.605,100.0,loss,-1300.0,1117384.51,New York,0.01
2024-03-01 13:53:00,buy,150.627,150.59591,100.0,loss,-3108.58,1114275.93,New York,0.005
2024-03-01 14:15:00,buy,150.601,150.57296,100.0,loss,-2803.8,1111472.13,New York,0.005
2024-03-01 14:34:00,buy,150.621,150.59374,100.0,loss,-2725.69,1108746.44,New York,0.005
2024-03-01 14:35:00,buy,150.609,150.58118,100.0,loss,-2782.43,1105964.01,New York,0.005
2024-03-01 14:36:00,buy,150.618,150.59051,100.0,loss,-2748.68,1103215.32,New York,0.005
2024-03-01 14:37:00,buy,150.613,150.58583,100.0,loss,-2717.35,1100497.97,New York,0.005
2024-03-01 14:38:00,buy,150.612,150.58559,100.0,loss,-2641.11,1097856.86,New York,0.005
2024-03-01 14:44:00,buy,150.629,150.70438,100.0,win,7538.11,1105394.98,New York,0.005
2024-03-01 14:45:00,buy,150.686,150.65479,100.0,loss,-3121.14,1102273.84,New York,0.01
2024-03-01 14:48:00,buy,150.68,150.6492,100.0,loss,-3080.31,1099193.53,New York,0.005
2024-03-01 14:49:00,buy,150.696,150.66575,100.0,loss,-3025.29,1096168.25,New York,0.005
2024-03-01 14:51:00,buy,150.675,150.6439,100.0,loss,-3109.71,1093058.54,New York,0.005
2024-03-01 15:00:00,sell,150.396,150.45201,100.0,loss,-5600.55,1087457.99,New York,0.005
2024-03-01 15:01:00,sell,150.378,150.43676,100.0,loss,-5876.22,1081581.77,New York,0.005
2024-03-01 15:02:00,sell,150.443,150.26552,100.0,win,17747.71,1099329.48,New York,0.005
2024-03-01 15:03:00,sell,150.408,150.21943,100.0,win,18857.16,1118186.65,New York,0.01
2024-03-01 15:04:00,sell,150.427,150.23978,100.0,win,18721.65,1136908.3,New York,0.01
2024-03-01 15:06:00,sell,150.368,150.17661,100.0,win,19138.57,1156046.86,New York,0.01
2024-03-01 15:09:00,sell,150.355,150.16453,100.0,win,19046.91,1175093.77,New York,0.01
2024-03-01 15:12:00,sell,150.282,150.177,100.0,win,10500.0,1185593.77,New York,0.01
2024-03-01 15:17:00,sell,150.222,150.116,100.0,win,10600.0,1196193.77,New York,0.01
2024-03-01 15:48:00,sell,150.133,150.1,100.0,win,3300.0,1199493.77,New York,0.01
2024-03-01 15:50:00,sell,150.103,150.14631,100.0,loss,-4330.51,1195163.26,New York,0.01
2024-03-01 15:51:00,sell,150.133,150.167,100.0,loss,-3400.0,1191763.26,New York,0.005
2024-03-01 17:14:00,sell,150.124,150.14522,100.0,loss,-2122.22,1189641.04,New York,0.005
2024-03-01 17:15:00,sell,150.118,150.13873,100.0,loss,-2072.78,1187568.27,New York,0.005
2024-03-01 17:16:00,sell,150.122,150.14305,100.0,loss,-2105.43,1185462.83,New York,0.005
2024-03-01 17:17:00,sell,150.118,150.13881,100.0,loss,-2080.76,1183382.07,New York,0.005
2024-03-01 18:15:00,sell,150.135,150.16062,100.0,loss,-2561.82,1180820.25,Overlap,0.005
2024-03-01 18:47:00,sell,150.112,150.13293,100.0,loss,-2092.82,1178727.44,Overlap,0.005
2024-03-01 18:48:00,sell,150.108,150.12932,100.0,loss,-2131.9,1176595.54,Overlap,0.005
2024-03-01 19:31:00,sell,150.076,150.09327,100.0,loss,-1727.48,1174868.06,Overlap,0.005
2024-03-01 19:32:00,sell,150.064,150.08216,100.0,loss,-1816.23,1173051.83,Overlap,0.005
2024-03-01 19:33:00,sell,150.078,150.0962,100.0,loss,-1820.07,1171231.75,Overlap,0.005
2024-03-01 19:34:00,sell,150.069,150.08684,100.0,loss,-1784.35,1169447.4,Overlap,0.005
2024-03-01 19:50:00,sell,150.112,150.12516,100.0,loss,-1316.1,1168131.31,Overlap,0.005
2024-03-01 20:39:00,buy,150.149,150.13936,100.0,loss,-963.99,1167167.31,Overlap,0.005
2024-03-01 20:40:00,buy,150.149,150.13958,100.0,loss,-942.28,1166225.03,Overlap,0.005
2024-03-01 21:24:00,buy,150.145,150.13685,100.0,loss,-814.59,1165410.44,Overlap,0.005
2024-03-01 21:27:00,buy,150.143,150.13545,100.0,loss,-755.11,1164655.33,Overlap,0.005
2024-03-01 21:28:00,buy,150.145,150.13752,100.0,loss,-748.32,1163907.02,Overlap,0.005
2024-03-01 21:49:00,sell,150.116,150.12343,100.0,loss,-742.78,1163164.24,Overlap,0.005
2024-03-01 21:50:00,sell,150.117,150.12429,100.0,loss,-729.01,1162435.24,Overlap,0.005
2024-03-03 22:00:00,sell,150.0,150.0245,100.0,loss,-2450.06,1159985.17,Overlap,0.005
2024-03-03 22:01:00,sell,150.013,150.03685,100.0,loss,-2385.06,1157600.12,Overlap,0.005
2024-03-03 22:02:00,sell,150.014,150.03701,100.0,loss,-2301.12,1155298.99,Overlap,0.005
2024-03-03 22:03:00,sell,150.017,150.039,100.0,loss,-2199.62,1153099.38,Overlap,0.005
2024-03-03 22:04:00,sell,150.032,150.05368,100.0,loss,-2168.21,1150931.16,Overlap,0.005
2024-03-03 22:54:00,sell,150.075,150.08374,100.0,loss,-874.44,1150056.72,Overlap,0.005
2024-03-03 23:04:00,sell,150.075,150.08915,100.0,loss,-1414.82,1148641.9,Overlap,0.005
2024-03-03 23:11:00,buy,150.119,150.137,100.0,win,1800.0,1150441.9,Overlap,0.005
2024-03-03 23:12:00,buy,150.116,150.148,100.0,win,3200.0,1153641.9,Overlap,0.01
2024-03-03 23:13:00,buy,150.121,150.148,100.0,win,2700.0,1156341.9,Overlap,0.01
2024-03-03 23:14:00,buy,150.116,150.147,100.0,win,3100.0,1159441.9,Overlap,0.01
2024-03-03 23:59:00,buy,150.13,150.11443,100.0,loss,-1557.07,1157884.82,Overlap,0.01
2024-03-04 00:00:00,buy,150.133,150.11626,100.0,loss,-1673.71,1156211.12,Asia,0.005
2024-03-04 00:07:00,sell,150.066,150.00167,100.0,win,6432.69,1162643.8,Asia,0.005
2024-03-04 00:15:00,sell,150.009,150.03159,100.0,loss,-2259.02,1160384.78,Asia,0.01
2024-03-04 00:16:00,sell,150.015,150.03794,100.0,loss,-2294.09,1158090.69,Asia,0.005
2024-03-04 00:36:00,sell,149.902,149.87,100.0,win,3200.0,1161290.69,Asia,0.005
2024-03-04 00:37:00,sell,149.907,149.901,100.0,win,600.0,1161890.69,Asia,0.01
2024-03-04 00:38:00,sell,149.914,149.84484,100.0,win,6915.58,1168806.27,Asia,0.01
2024-03-04 00:39:00,sell,149.892,149.91627,100.0,loss,-2427.43,1166378.84,Asia,0.01
2024-03-04 00:42:00,sell,149.861,149.88816,100.0,loss,-2715.98,1163662.86,Asia,0.005
2024-03-04 00:43:00,sell,149.867,149.89395,100.0,loss,-2694.84,1160968.02,Asia,0.005
2024-03-04 00:44:00,sell,149.869,149.8952,100.0,loss,-2620.21,1158347.81,Asia,0.005
2024-03-04 00:45:00,sell,149.872,149.89688,100.0,loss,-2488.05,1155859.76,Asia,0.005
2024-03-04 01:47:00,buy,150.172,150.14821,100.0,loss,-2378.7,1153481.06,Asia,0.005
2024-03-04 01:48:00,buy,150.174,150.15065,100.0,loss,-2334.51,1151146.56,Asia,0.005
2024-03-04 01:50:00,buy,150.176,150.15323,100.0,loss,-2276.69,1148869.87,Asia,0.005
2024-03-04 01:51:00,buy,150.19,150.16658,100.0,loss,-2341.93,1146527.94,Asia,0.005
2024-03-04 01:52:00,buy,150.188,150.16468,100.0,loss,-2331.79,1144196.15,Asia,0.005
2024-03-04 02:20:00,buy,150.143,150.16,100.0,win,1700.0,1145896.15,Asia,0.005
2024-03-04 02:21:00,buy,150.136,150.144,100.0,win,800.0,1146696.15,Asia,0.01
2024-03-04 03:04:00,buy,150.175,150.17,100.0,loss,-500.0,1146196.15,Asia,0.01
2024-03-04 03:05:00,buy,150.178,150.16365,100.0,loss,-1434.79,1144761.35,Asia,0.005
2024-03-04 04:07:00,buy,150.173,150.16305,100.0,loss,-995.09,1143766.26,Asia,0.005
2024-03-04 04:08:00,buy,150.173,150.16368,100.0,loss,-931.87,1142834.39,Asia,0.005
2024-03-04 04:09:00,buy,150.171,150.16219,100.0,loss,-881.02,1141953.37,Asia,0.005
2024-03-04 04:11:00,buy,150.174,150.16557,100.0,loss,-843.28,1141110.09,Asia,0.005
2024-03-04 04:13:00,buy,150.185,150.17555,100.0,loss,-944.87,1140165.23,Asia,0.005
2024-03-04 04:16:00,buy,150.182,150.17272,100.0,loss,-928.41,1139236.82,Asia,0.005
2024-03-04 04:45:00,buy,150.186,150.21874,100.0,win,3273.68,1142510.5,Asia,0.005
2024-03-04 04:48:00,buy,150.195,150.22759,100.0,win,3258.99,1145769.49,Asia,0.01
2024-03-04 04:53:00,buy,150.215,150.24796,100.0,win,3296.14,1149065.63,Asia,0.01
2024-03-04 04:59:00,buy,150.253,150.255,100.0,win,200.0,1149265.63,Asia,0.01
2024-03-04 05:05:00,buy,150.266,150.25311,100.0,loss,-1288.62,1147977.01,Asia,0.01
2024-03-04 05:06:00,buy,150.267,150.2548,100.0,loss,-1220.15,1146756.87,Asia,0.005
2024-03-04 05:32:00,buy,150.256,150.29058,100.0,win,3458.35,1150215.22,Asia,0.005
2024-03-04 05:36:00,buy,150.272,150.308,100.0,win,3600.0,1153815.22,Asia,0.01
2024-03-04 05:37:00,buy,150.273,150.30712,100.0,win,3411.66,1157226.88,Asia,0.01
2024-03-04 05:40:00,buy,150.27,150.3053,100.0,win,3529.7,1160756.58,Asia,0.01
2024-03-04 05:42:00,buy,150.273,150.30678,100.0,win,3378.16,1164134.74,Asia,0.01
2024-03-04 05:43:00,buy,150.279,150.31288,100.0,win,3388.29,1167523.03,Asia,0.01
2024-03-04 05:50:00,buy,150.298,150.28471,100.0,loss,-1329.07,1166193.96,Asia,0.01
2024-03-04 05:51:00,buy,150.304,150.29079,100.0,loss,-1320.57,1164873.39,Asia,0.005
2024-03-04 05:52:00,buy,150.306,150.29209,100.0,loss,-1391.24,1163482.15,Asia,0.005
2024-03-04 06:26:00,buy,150.338,150.37425,100.0,win,3624.72,1167106.87,London,0.005
2024-03-04 06:27:00,buy,150.341,150.32872,100.0,loss,-1227.71,1165879.16,London,0.01
2024-03-04 06:30:00,buy,150.359,150.34535,100.0,loss,-1364.73,1164514.43,London,0.005
2024-03-04 06:31:00,buy,150.361,150.34613,100.0,loss,-1487.25,1163027.19,London,0.005
2024-03-04 06:32:00,buy,150.351,150.33562,100.0,loss,-1538.16,1161489.03,London,0.005
2024-03-04 06:33:00,buy,150.354,150.33893,100.0,loss,-1506.86,1159982.17,London,0.005
2024-03-04 07:21:00,buy,150.387,150.36998,100.0,loss,-1702.31,1158279.85,London,0.005
2024-03-04 08:16:00,sell,150.264,150.20036,100.0,win,6363.83,1164643.68,London,0.005
